policyID,statecode,county,Insu_Amount,Claimed,Allignment,Policy Join Date,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
783995,FL,PUTNAM COUNTY,1000000,6143,Type-10,1/5/2014,29.42834,-81.50749,Residential,Wood,3,
327138,FL,PUTNAM COUNTY,2000000,2341,Type-9,5/28/2014,29.43106,-81.51075,Residential,Wood,1,
595901,FL,PUTNAM COUNTY,1000000,8057,Type-10,9/21/2010,29.431469,-81.510422,Residential,Wood,1,
473550,FL,PUTNAM COUNTY,2000000,4232,Type-9,12/7/2018,29.431469,-81.510422,Residential,Wood,1,
898397,FL,PUTNAM COUNTY,1000000,7493,Type-10,11/26/2016,29.42834,-81.50749,Residential,Wood,3,
766677,FL,PUTNAM COUNTY,2000000,5441,Type-9,4/10/2016,29.43051,-81.51067,Residential,Masonry,3,
358409,FL,PUTNAM COUNTY,1000000,3693,Type-10,7/2/2015,29.431494,-81.510422,Residential,Wood,1,
393419,FL,PUTNAM COUNTY,2000000,3400,Type-9,7/28/2018,29.42139,-81.50984,Residential,Masonry,3,
744665,FL,PUTNAM COUNTY,1000000,8711,Type-10,2/16/2016,29.4342,-81.5767,Residential,Masonry,4,
649235,FL,PUTNAM COUNTY,2000000,7012,Type-9,5/20/2018,29.44005,-81.515373,Residential,Wood,1,
918219,FL,PUTNAM COUNTY,1000000,5545,Type-10,2/4/2019,29.44005,-81.515373,Residential,Wood,1,
230248,FL,PUTNAM COUNTY,2000000,2854,Type-9,3/8/2011,29.44005,-81.515373,Residential,Wood,1,
948611,FL,MARION COUNTY,1000000,6304,Type-10,2/13/2019,29.411762,-82.113304,Residential,Wood,1,
833869,FL,MARION COUNTY,2000000,8378,Type-9,7/11/2014,29.352907,-82.143478,Residential,Masonry,1,
629107,FL,MARION COUNTY,1000000,9398,Type-10,7/25/2013,29.426023,-82.109848,Residential,Masonry,1,
581607,FL,VOLUSIA COUNTY,2000000,4527,Type-9,1/3/2011,29.17883,-81.08162,Commercial,Reinforced Masonry,3,
547490,FL,VOLUSIA COUNTY,1000000,7757,Type-10,3/30/2013,29.18351,-81.04451,Residential,Masonry,1,
811078,FL,VOLUSIA COUNTY,2000000,6851,Type-9,1/15/2013,29.183369,-81.044792,Residential,Wood,1,
321064,FL,VOLUSIA COUNTY,1000000,3785,Type-10,7/12/2015,29.183369,-81.044792,Residential,Masonry,1,
545899,FL,VOLUSIA COUNTY,2000000,1937,Type-9,6/10/2020,29.21204,-81.02659,Residential,Wood,1,
860210,FL,VOLUSIA COUNTY,1000000,3060,Type-10,11/1/2016,29.21204,-81.02659,Residential,Wood,1,
767305,FL,VOLUSIA COUNTY,2000000,7180,Type-9,7/31/2015,29.21204,-81.02659,Residential,Wood,1,
199042,FL,VOLUSIA COUNTY,1000000,8718,Type-10,2/6/2016,29.21204,-81.02659,Residential,Masonry,1,
622163,FL,VOLUSIA COUNTY,2000000,7464,Type-9,3/7/2015,29.180073,-81.029221,Residential,Wood,1,
148836,FL,VOLUSIA COUNTY,1000000,5733,Type-10,4/10/2019,29.180073,-81.029221,Residential,Wood,1,
322311,FL,VOLUSIA COUNTY,2000000,1957,Type-9,5/20/2019,29.180073,-81.029221,Residential,Wood,1,
951950,FL,VOLUSIA COUNTY,1000000,9687,Type-10,12/3/2013,29.180073,-81.029221,Residential,Wood,1,
997329,FL,VOLUSIA COUNTY,2000000,7722,Type-9,3/28/2014,29.180073,-81.029221,Residential,Wood,1,
896359,FL,VOLUSIA COUNTY,1000000,3195,Type-10,4/8/2010,29.180073,-81.029221,Residential,Wood,1,
702647,FL,VOLUSIA COUNTY,2000000,8177,Type-9,4/17/2019,29.180073,-81.029221,Residential,Masonry,1,
145552,FL,VOLUSIA COUNTY,1000000,4323,Type-10,11/20/2010,29.180073,-81.029221,Residential,Wood,1,
276776,FL,VOLUSIA COUNTY,2000000,4899,Type-9,4/1/2015,29.217751,-81.030624,Residential,Masonry,1,
922547,FL,VOLUSIA COUNTY,1000000,9059,Type-10,6/26/2015,29.221504,-81.029457,Residential,Masonry,1,
780681,FL,VOLUSIA COUNTY,2000000,6819,Type-9,7/25/2019,29.21271,-81.0225,Residential,Wood,1,
998261,FL,VOLUSIA COUNTY,1000000,1081,Type-10,9/17/2019,29.170862,-81.039612,Residential,Wood,1,
174867,FL,VOLUSIA COUNTY,2000000,6850,Type-9,5/31/2020,29.217043,-81.026566,Commercial,Reinforced Masonry,1,
545709,FL,VOLUSIA COUNTY,1000000,3276,Type-10,1/10/2020,29.217541,-81.027283,Residential,Masonry,3,
113931,FL,VOLUSIA COUNTY,2000000,5805,Type-9,5/4/2014,29.217541,-81.027283,Commercial,Reinforced Masonry,3,
363453,FL,VOLUSIA COUNTY,1000000,4302,Type-10,7/13/2018,29.1996,-81.0424,Residential,Masonry,4,
732020,FL,VOLUSIA COUNTY,2000000,1838,Type-9,1/17/2012,29.1996,-81.0424,Commercial,Reinforced Masonry,4,
928457,FL,VOLUSIA COUNTY,1000000,5327,Type-10,11/7/2011,29.1996,-81.0424,Commercial,Reinforced Masonry,4,
368930,FL,VOLUSIA COUNTY,2000000,9942,Type-9,5/16/2017,29.1996,-81.0424,Commercial,Reinforced Masonry,4,
100732,FL,VOLUSIA COUNTY,1000000,3373,Type-10,7/1/2016,29.1996,-81.0424,Commercial,Reinforced Masonry,4,
804598,FL,VOLUSIA COUNTY,2000000,5026,Type-9,6/18/2015,29.1996,-81.0424,Commercial,Reinforced Masonry,4,
513795,FL,VOLUSIA COUNTY,1000000,4265,Type-10,2/20/2020,29.1996,-81.0424,Residential,Masonry,4,
814179,FL,VOLUSIA COUNTY,2000000,2322,Type-9,2/24/2017,29.1996,-81.0424,Residential,Masonry,4,
530429,FL,VOLUSIA COUNTY,1000000,9231,Type-10,11/26/2015,29.1996,-81.0424,Commercial,Reinforced Masonry,4,
134126,FL,VOLUSIA COUNTY,2000000,6715,Type-9,10/8/2011,29.1996,-81.0424,Residential,Masonry,4,
709579,FL,VOLUSIA COUNTY,1000000,2934,Type-10,10/10/2016,29.1996,-81.0424,Commercial,Reinforced Concrete,4,
723594,FL,VOLUSIA COUNTY,2000000,6769,Type-9,10/30/2016,29.18794,-81.07781,Residential,Wood,1,
859142,FL,VOLUSIA COUNTY,1000000,8394,Type-10,7/17/2017,29.21543,-81.01964,Commercial,Reinforced Concrete,1,
181082,FL,VOLUSIA COUNTY,2000000,6362,Type-9,3/17/2014,29.242878,-81.109253,Commercial,Steel Frame,4,
104778,FL,VOLUSIA COUNTY,1000000,7782,Type-10,12/28/2013,29.18014,-81.07863,Residential,Masonry,1,
606698,FL,VOLUSIA COUNTY,2000000,6061,Type-9,8/13/2014,29.192902,-81.067116,Residential,Masonry,1,
397625,FL,VOLUSIA COUNTY,1000000,4965,Type-10,3/27/2019,29.2038,-81.03728,Residential,Masonry,1,
588795,FL,VOLUSIA COUNTY,2000000,6977,Type-9,7/6/2014,29.209398,-81.020287,Residential,Masonry,1,
602516,FL,VOLUSIA COUNTY,1000000,8406,Type-10,9/19/2012,29.209528,-81.022316,Residential,Wood,1,
126192,FL,VOLUSIA COUNTY,2000000,1559,Type-9,5/6/2014,29.20778,-81.02197,Residential,Wood,1,
607246,FL,VOLUSIA COUNTY,1000000,6867,Type-10,2/19/2020,29.1845,-81.07782,Residential,Masonry,1,
830965,FL,VOLUSIA COUNTY,2000000,7614,Type-9,7/19/2019,29.17645,-81.0813,Residential,Masonry,3,
277361,FL,VOLUSIA COUNTY,1000000,1369,Type-10,5/6/2014,29.214102,-81.024742,Residential,Masonry,1,
919780,FL,VOLUSIA COUNTY,2000000,3896,Type-9,12/19/2019,29.18636,-81.05678,Residential,Masonry,1,
835975,FL,VOLUSIA COUNTY,1000000,1994,Type-10,7/27/2019,29.187668,-81.058281,Residential,Masonry,1,
975791,FL,VOLUSIA COUNTY,2000000,8953,Type-9,7/4/2012,29.187643,-81.058258,Residential,Masonry,1,
897785,FL,VOLUSIA COUNTY,1000000,9372,Type-10,3/16/2010,29.18636,-81.05678,Residential,Masonry,1,
889385,FL,VOLUSIA COUNTY,2000000,7814,Type-9,9/19/2011,29.1996,-81.0424,Residential,Wood,4,
374810,FL,VOLUSIA COUNTY,1000000,3101,Type-10,5/3/2017,29.1996,-81.0424,Residential,Wood,4,
126250,FL,VOLUSIA COUNTY,2000000,4691,Type-9,5/20/2011,29.1996,-81.0424,Residential,Wood,4,
912731,FL,VOLUSIA COUNTY,1000000,3691,Type-10,3/13/2020,29.1996,-81.0424,Residential,Wood,4,
628294,FL,VOLUSIA COUNTY,2000000,2115,Type-9,7/13/2011,29.195068,-81.031784,Residential,Masonry,3,
951715,FL,VOLUSIA COUNTY,1000000,2090,Type-10,3/23/2011,29.195068,-81.031784,Commercial,Reinforced Masonry,3,
849044,FL,VOLUSIA COUNTY,2000000,5920,Type-9,7/25/2014,29.195068,-81.031784,Residential,Masonry,3,
880076,FL,VOLUSIA COUNTY,1000000,6544,Type-10,4/28/2014,29.195068,-81.031784,Commercial,Reinforced Masonry,3,
657150,FL,VOLUSIA COUNTY,2000000,1540,Type-9,10/10/2019,29.195068,-81.031784,Residential,Masonry,3,
580738,FL,VOLUSIA COUNTY,1000000,9641,Type-10,12/21/2010,29.195068,-81.031784,Residential,Masonry,3,
374564,FL,VOLUSIA COUNTY,2000000,5678,Type-9,6/23/2018,29.198757,-81.050774,Commercial,Reinforced Concrete,1,
136461,FL,VOLUSIA COUNTY,1000000,6755,Type-10,6/18/2015,29.19846,-81.07369,Residential,Masonry,1,
615021,FL,VOLUSIA COUNTY,2000000,3148,Type-9,5/13/2014,29.19846,-81.07369,Residential,Masonry,1,
779364,FL,VOLUSIA COUNTY,1000000,4362,Type-10,12/15/2015,29.19846,-81.07369,Residential,Masonry,1,
829371,FL,VOLUSIA COUNTY,2000000,6485,Type-9,3/24/2020,29.19846,-81.07369,Residential,Masonry,1,
937487,FL,VOLUSIA COUNTY,1000000,2968,Type-10,3/21/2014,29.19846,-81.07369,Residential,Masonry,1,
609532,FL,VOLUSIA COUNTY,2000000,9020,Type-9,12/19/2014,29.19846,-81.07369,Residential,Masonry,1,
756068,FL,VOLUSIA COUNTY,1000000,8397,Type-10,12/15/2010,29.19612,-81.02724,Residential,Masonry,1,
554209,FL,VOLUSIA COUNTY,2000000,7405,Type-9,10/13/2010,29.19612,-81.02724,Residential,Masonry,1,
120394,FL,VOLUSIA COUNTY,1000000,1417,Type-10,7/3/2012,29.1996,-81.0424,Residential,Wood,3,
330481,FL,VOLUSIA COUNTY,2000000,6024,Type-9,5/15/2020,29.197515,-81.054268,Commercial,Reinforced Masonry,1,
151692,FL,VOLUSIA COUNTY,1000000,8463,Type-10,12/2/2014,29.209513,-81.021912,Residential,Masonry,1,
811045,FL,VOLUSIA COUNTY,2000000,1503,Type-9,2/12/2017,29.177811,-81.028854,Residential,Masonry,1,
248928,FL,VOLUSIA COUNTY,1000000,8592,Type-10,10/7/2014,29.202009,-81.068657,Commercial,Reinforced Concrete,1,
812314,FL,VOLUSIA COUNTY,2000000,6015,Type-9,6/30/2010,29.22643,-81.026745,Residential,Wood,3,
125519,FL,VOLUSIA COUNTY,1000000,8300,Type-10,10/6/2014,29.22308,-81.025215,Residential,Wood,3,
336858,FL,VOLUSIA COUNTY,2000000,2938,Type-9,2/21/2015,29.2002,-81.01482,Residential,Wood,3,
476639,FL,VOLUSIA COUNTY,1000000,3585,Type-10,11/21/2019,29.18945,-81.00928,Residential,Wood,3,
328297,FL,VOLUSIA COUNTY,2000000,7204,Type-9,9/25/2014,29.1996,-81.0424,Residential,Masonry,3,
670846,FL,VOLUSIA COUNTY,1000000,3297,Type-10,4/11/2013,29.20799,-81.01834,Residential,Masonry,3,
151192,FL,VOLUSIA COUNTY,2000000,4215,Type-9,12/5/2016,29.1996,-81.0424,Commercial,Reinforced Masonry,4,
180377,FL,VOLUSIA COUNTY,1000000,8803,Type-10,6/17/2018,29.19565,-81.05731,Residential,Masonry,1,
814312,FL,VOLUSIA COUNTY,2000000,6879,Type-9,3/1/2020,29.20497,-81.06522,Commercial,Reinforced Concrete,1,
263531,FL,VOLUSIA COUNTY,1000000,9661,Type-10,8/17/2020,29.21477,-81.02373,Commercial,Reinforced Concrete,1,
901192,FL,VOLUSIA COUNTY,2000000,1940,Type-9,12/8/2019,29.20843,-81.01771,Residential,Wood,1,
929849,FL,VOLUSIA COUNTY,1000000,7086,Type-10,12/18/2011,29.19195,-81.05946,Residential,Wood,1,
876074,FL,VOLUSIA COUNTY,2000000,5457,Type-9,4/17/2018,29.20453,-81.01648,Residential,Wood,1,
173599,FL,VOLUSIA COUNTY,1000000,3855,Type-10,3/24/2015,29.18406,-81.04178,Residential,Wood,1,
945231,FL,VOLUSIA COUNTY,2000000,1821,Type-9,8/15/2018,29.18406,-81.04178,Residential,Wood,1,
134292,FL,VOLUSIA COUNTY,1000000,3783,Type-10,7/12/2012,29.183268,-81.045464,Residential,Wood,1,
238719,FL,VOLUSIA COUNTY,2000000,7040,Type-9,10/28/2016,29.19391,-81.0619,Residential,Masonry,1,
907767,FL,VOLUSIA COUNTY,1000000,2690,Type-10,9/23/2015,29.178566,-81.056836,Residential,Wood,1,
965676,FL,VOLUSIA COUNTY,2000000,5325,Type-9,5/16/2016,29.21751,-81.009485,Residential,Masonry,3,
775773,FL,VOLUSIA COUNTY,1000000,8013,Type-10,10/5/2017,29.20813,-81.023888,Residential,Wood,1,
333296,FL,VOLUSIA COUNTY,2000000,3035,Type-9,7/3/2012,29.157635,-81.00167,Residential,Wood,3,
836202,FL,VOLUSIA COUNTY,1000000,6478,Type-10,11/25/2013,29.157375,-80.993475,Residential,Wood,3,
304939,FL,VOLUSIA COUNTY,2000000,7352,Type-9,3/23/2018,29.18789,-81.01072,Residential,Masonry,1,
783148,FL,VOLUSIA COUNTY,1000000,6537,Type-10,1/3/2017,29.21221,-81.07117,Residential,Wood,1,
964259,FL,VOLUSIA COUNTY,2000000,9847,Type-9,6/19/2019,29.21221,-81.07117,Residential,Wood,1,
955036,FL,VOLUSIA COUNTY,1000000,9540,Type-10,8/4/2016,29.21221,-81.07117,Residential,Wood,1,
999971,FL,VOLUSIA COUNTY,2000000,7315,Type-9,10/14/2012,29.21221,-81.07117,Residential,Wood,1,
817536,FL,VOLUSIA COUNTY,1000000,5934,Type-10,11/21/2020,29.21221,-81.07117,Residential,Wood,1,
171551,FL,VOLUSIA COUNTY,2000000,5446,Type-9,5/29/2019,29.21221,-81.07117,Residential,Wood,1,
994453,FL,VOLUSIA COUNTY,1000000,7162,Type-10,11/27/2014,29.21221,-81.07117,Residential,Wood,1,
603605,FL,VOLUSIA COUNTY,2000000,3291,Type-9,5/19/2018,29.220444,-81.047852,Residential,Wood,1,
953852,FL,VOLUSIA COUNTY,1000000,3305,Type-10,1/22/2019,29.22552,-81.01397,Residential,Wood,3,
427258,FL,VOLUSIA COUNTY,2000000,8826,Type-9,10/11/2012,29.219816,-81.047523,Residential,Wood,3,
835573,FL,VOLUSIA COUNTY,1000000,2632,Type-10,10/22/2011,29.226877,-81.033531,Commercial,Reinforced Concrete,1,
674019,FL,VOLUSIA COUNTY,2000000,4772,Type-9,7/4/2015,29.240141,-81.092079,Residential,Masonry,1,
854930,FL,VOLUSIA COUNTY,1000000,8358,Type-10,9/5/2011,29.240141,-81.092079,Commercial,Reinforced Masonry,1,
286687,FL,VOLUSIA COUNTY,2000000,8806,Type-9,8/12/2011,29.240141,-81.092079,Commercial,Reinforced Masonry,1,
322337,FL,VOLUSIA COUNTY,1000000,4705,Type-10,10/17/2019,29.249546,-81.054276,Residential,Masonry,3,
186439,FL,VOLUSIA COUNTY,2000000,2437,Type-9,2/16/2013,29.249546,-81.054276,Residential,Masonry,3,
592394,FL,VOLUSIA COUNTY,1000000,1668,Type-10,1/24/2018,29.243784,-81.051132,Residential,Masonry,3,
207249,FL,VOLUSIA COUNTY,2000000,8599,Type-9,1/26/2016,29.243784,-81.051132,Residential,Masonry,3,
762410,FL,VOLUSIA COUNTY,1000000,7692,Type-10,9/9/2020,29.243784,-81.051132,Residential,Masonry,3,
215054,FL,VOLUSIA COUNTY,2000000,1017,Type-9,8/23/2017,29.243784,-81.051132,Residential,Masonry,3,
349914,FL,VOLUSIA COUNTY,1000000,1115,Type-10,8/29/2019,29.243784,-81.051132,Residential,Masonry,3,
138322,FL,VOLUSIA COUNTY,2000000,7644,Type-9,3/21/2018,29.243784,-81.051132,Residential,Wood,3,
542377,FL,VOLUSIA COUNTY,1000000,2583,Type-10,4/30/2018,29.22433,-81.07177,Commercial,Reinforced Concrete,1,
298655,FL,VOLUSIA COUNTY,2000000,8942,Type-9,11/30/2010,29.249546,-81.054276,Commercial,Reinforced Masonry,3,
592065,FL,VOLUSIA COUNTY,1000000,8391,Type-10,11/21/2010,29.235954,-81.056213,Residential,Masonry,1,
380670,FL,VOLUSIA COUNTY,2000000,9398,Type-9,8/16/2012,29.2361,-81.0569,Residential,Wood,3,
789401,FL,VOLUSIA COUNTY,1000000,7344,Type-10,12/5/2017,29.240445,-81.03517,Residential,Wood,3,
375871,FL,VOLUSIA COUNTY,2000000,6851,Type-9,10/28/2013,29.2361,-81.0569,Residential,Wood,3,
454077,FL,VOLUSIA COUNTY,1000000,1516,Type-10,7/20/2011,29.251115,-81.038445,Residential,Wood,3,
243333,FL,VOLUSIA COUNTY,2000000,3935,Type-9,10/13/2017,29.23907,-81.07422,Residential,Wood,1,
915295,FL,VOLUSIA COUNTY,1000000,8308,Type-10,10/11/2020,29.24691,-81.07089,Residential,Wood,1,
324430,FL,VOLUSIA COUNTY,2000000,9355,Type-9,7/1/2015,29.23682,-81.06718,Residential,Wood,1,
687957,FL,VOLUSIA COUNTY,1000000,1585,Type-10,10/27/2020,29.237677,-81.062851,Residential,Wood,1,
979835,FL,VOLUSIA COUNTY,2000000,9253,Type-9,11/7/2020,29.24087,-81.07414,Residential,Wood,1,
661508,FL,VOLUSIA COUNTY,1000000,6616,Type-10,1/2/2015,29.226007,-81.033066,Commercial,Reinforced Masonry,1,
992466,FL,VOLUSIA COUNTY,2000000,7395,Type-9,7/16/2017,29.247103,-81.047836,Residential,Wood,1,
569250,FL,VOLUSIA COUNTY,1000000,5017,Type-10,12/10/2013,29.247103,-81.047836,Residential,Wood,1,
644551,FL,VOLUSIA COUNTY,2000000,4980,Type-9,2/16/2020,29.224583,-81.049622,Commercial,Reinforced Masonry,1,
982358,FL,VOLUSIA COUNTY,1000000,4608,Type-10,12/5/2017,29.243679,-81.046638,Residential,Wood,1,
608004,FL,VOLUSIA COUNTY,2000000,5821,Type-9,12/24/2015,29.243679,-81.046638,Residential,Wood,1,
296060,FL,VOLUSIA COUNTY,1000000,5839,Type-10,5/3/2016,29.243679,-81.046638,Residential,Wood,1,
963661,FL,VOLUSIA COUNTY,2000000,6746,Type-9,4/7/2015,29.243679,-81.046638,Residential,Wood,1,
165499,FL,VOLUSIA COUNTY,1000000,4414,Type-10,1/23/2011,29.243679,-81.046638,Residential,Wood,1,
450915,FL,VOLUSIA COUNTY,2000000,6983,Type-9,7/27/2020,29.243679,-81.046638,Residential,Wood,1,
186842,FL,VOLUSIA COUNTY,1000000,6968,Type-10,11/8/2013,29.243679,-81.046638,Residential,Masonry,1,
424579,FL,VOLUSIA COUNTY,2000000,1696,Type-9,1/3/2012,29.243679,-81.046638,Residential,Masonry,1,
678928,FL,VOLUSIA COUNTY,1000000,2940,Type-10,7/15/2010,29.243679,-81.046638,Residential,Wood,1,
801019,FL,VOLUSIA COUNTY,2000000,6005,Type-9,6/29/2013,29.235998,-81.031281,Residential,Wood,1,
150073,FL,VOLUSIA COUNTY,1000000,7932,Type-10,8/2/2010,29.229763,-81.037354,Residential,Wood,1,
567840,FL,VOLUSIA COUNTY,2000000,3177,Type-9,1/4/2017,29.23629,-81.040245,Residential,Wood,1,
204141,FL,VOLUSIA COUNTY,1000000,5545,Type-10,5/15/2020,29.228109,-81.048302,Residential,Wood,1,
534558,FL,VOLUSIA COUNTY,2000000,2980,Type-9,11/15/2016,29.239412,-81.052765,Residential,Wood,1,
177769,FL,VOLUSIA COUNTY,1000000,6371,Type-10,11/28/2010,29.23991,-81.05396,Residential,Wood,3,
398850,FL,VOLUSIA COUNTY,2000000,4959,Type-9,5/9/2019,29.2361,-81.0569,Residential,Wood,4,
371371,FL,VOLUSIA COUNTY,1000000,4253,Type-10,3/21/2019,29.2361,-81.0569,Residential,Wood,4,
722892,FL,VOLUSIA COUNTY,2000000,4798,Type-9,4/10/2012,29.24721,-81.03838,Residential,Wood,3,
241078,FL,VOLUSIA COUNTY,1000000,9939,Type-10,4/10/2017,29.24721,-81.03838,Residential,Wood,3,
563837,FL,VOLUSIA COUNTY,2000000,6656,Type-9,6/8/2012,29.245092,-81.041077,Commercial,Reinforced Masonry,1,
924438,FL,VOLUSIA COUNTY,1000000,5810,Type-10,4/9/2017,29.245092,-81.041077,Residential,Wood,1,
614342,FL,VOLUSIA COUNTY,2000000,2268,Type-9,10/30/2014,29.249586,-81.061562,Residential,Wood,1,
566416,FL,VOLUSIA COUNTY,1000000,4732,Type-10,3/4/2018,29.24483,-81.04882,Residential,Masonry,3,
953411,FL,VOLUSIA COUNTY,2000000,6482,Type-9,7/3/2012,29.243679,-81.046638,Residential,Masonry,1,
602785,FL,VOLUSIA COUNTY,1000000,3835,Type-10,7/2/2013,29.243679,-81.046638,Residential,Masonry,1,
554802,FL,VOLUSIA COUNTY,2000000,6850,Type-9,7/10/2020,29.243679,-81.046638,Residential,Masonry,1,
244208,FL,VOLUSIA COUNTY,1000000,5265,Type-10,1/18/2018,29.243679,-81.046638,Residential,Wood,1,
446578,FL,VOLUSIA COUNTY,2000000,9231,Type-9,11/20/2010,29.243679,-81.046638,Residential,Wood,1,
238122,FL,VOLUSIA COUNTY,1000000,6833,Type-10,1/6/2019,29.243679,-81.046638,Residential,Masonry,1,
410270,FL,VOLUSIA COUNTY,2000000,6548,Type-9,12/4/2017,29.23623,-81.0121,Commercial,Reinforced Concrete,1,
949665,FL,VOLUSIA COUNTY,1000000,9028,Type-10,6/16/2011,29.23623,-81.0121,Commercial,Reinforced Masonry,1,
194495,FL,VOLUSIA COUNTY,2000000,6994,Type-9,4/19/2016,29.23623,-81.0121,Commercial,Reinforced Masonry,1,
723640,FL,VOLUSIA COUNTY,1000000,1781,Type-10,10/9/2015,29.23623,-81.0121,Commercial,Reinforced Masonry,1,
556684,FL,VOLUSIA COUNTY,2000000,7905,Type-9,8/10/2012,29.23699,-81.01247,Commercial,Reinforced Concrete,1,
877280,FL,VOLUSIA COUNTY,1000000,6135,Type-10,12/11/2015,29.22464,-81.00608,Commercial,Reinforced Concrete,1,
762491,FL,VOLUSIA COUNTY,2000000,1784,Type-9,8/28/2013,29.24184,-81.02112,Residential,Masonry,1,
355625,FL,VOLUSIA COUNTY,1000000,3395,Type-10,7/22/2014,29.240263,-81.021355,Residential,Masonry,1,
300347,FL,VOLUSIA COUNTY,2000000,5699,Type-9,5/29/2016,29.240263,-81.021355,Residential,Wood,1,
341934,FL,VOLUSIA COUNTY,1000000,7594,Type-10,10/8/2017,29.26185,-81.03203,Residential,Wood,1,
401532,FL,VOLUSIA COUNTY,2000000,9298,Type-9,4/19/2016,29.263128,-81.026321,Residential,Masonry,1,
358991,FL,VOLUSIA COUNTY,1000000,5673,Type-10,6/17/2015,29.19282,-80.991493,Residential,Masonry,1,
808985,FL,VOLUSIA COUNTY,2000000,4952,Type-9,2/4/2018,29.2102,-81.0025,Residential,Wood,4,
987796,FL,VOLUSIA COUNTY,1000000,1007,Type-10,1/29/2011,29.23395,-81.01477,Residential,Masonry,1,
637200,FL,VOLUSIA COUNTY,2000000,6517,Type-9,9/28/2011,29.265644,-81.027107,Residential,Wood,1,
536035,FL,VOLUSIA COUNTY,1000000,5995,Type-10,4/9/2016,29.23176,-81.01012,Commercial,Steel Frame,3,
544360,FL,VOLUSIA COUNTY,2000000,3880,Type-9,6/2/2013,29.22507,-81.01331,Residential,Masonry,1,
667400,FL,VOLUSIA COUNTY,1000000,8921,Type-10,5/4/2016,29.17653,-80.98579,Residential,Masonry,1,
145359,FL,VOLUSIA COUNTY,2000000,3123,Type-9,12/29/2016,29.17653,-80.98579,Residential,Masonry,1,
275976,FL,VOLUSIA COUNTY,1000000,7426,Type-10,4/15/2015,29.17653,-80.98579,Residential,Masonry,1,
793469,FL,VOLUSIA COUNTY,2000000,4107,Type-9,7/20/2016,29.17653,-80.98579,Residential,Masonry,1,
507945,FL,VOLUSIA COUNTY,1000000,1406,Type-10,4/28/2010,29.17653,-80.98579,Residential,Masonry,1,
836401,FL,VOLUSIA COUNTY,2000000,5575,Type-9,8/8/2015,29.2471,-81.02437,Residential,Masonry,1,
715596,FL,VOLUSIA COUNTY,1000000,4217,Type-10,9/27/2012,29.2471,-81.02437,Residential,Masonry,1,
377990,FL,VOLUSIA COUNTY,2000000,7153,Type-9,7/25/2015,29.238058,-81.016136,Commercial,Reinforced Masonry,1,
103168,FL,VOLUSIA COUNTY,1000000,5635,Type-10,1/15/2011,29.238058,-81.016136,Residential,Wood,1,
951870,FL,VOLUSIA COUNTY,2000000,1617,Type-9,12/5/2010,29.26564,-81.02981,Commercial,Reinforced Masonry,1,
167537,FL,VOLUSIA COUNTY,1000000,4083,Type-10,5/6/2011,29.26564,-81.02981,Commercial,Reinforced Masonry,1,
587641,FL,VOLUSIA COUNTY,2000000,8299,Type-9,4/20/2010,29.26564,-81.02981,Residential,Wood,1,
610380,FL,VOLUSIA COUNTY,1000000,2786,Type-10,5/14/2020,29.26564,-81.02981,Commercial,Reinforced Masonry,1,
533314,FL,VOLUSIA COUNTY,2000000,5530,Type-9,12/14/2015,29.26564,-81.02981,Residential,Masonry,1,
962846,FL,VOLUSIA COUNTY,1000000,2108,Type-10,11/2/2018,29.26564,-81.02981,Commercial,Reinforced Masonry,1,
262394,FL,VOLUSIA COUNTY,2000000,4931,Type-9,8/23/2015,29.18969,-80.99028,Commercial,Reinforced Masonry,1,
797490,FL,VOLUSIA COUNTY,1000000,5916,Type-10,4/7/2020,29.24524,-81.02254,Residential,Masonry,1,
701308,FL,VOLUSIA COUNTY,2000000,9898,Type-9,3/26/2016,29.22587,-81.00666,Commercial,Reinforced Masonry,1,
991007,FL,VOLUSIA COUNTY,1000000,2167,Type-10,11/3/2016,29.22864,-81.01052,Commercial,Steel Frame,1,
885405,FL,VOLUSIA COUNTY,2000000,5354,Type-9,12/4/2013,29.21982,-81.00971,Residential,Wood,1,
369643,FL,VOLUSIA COUNTY,1000000,9430,Type-10,4/8/2014,29.218996,-81.004143,Commercial,Reinforced Masonry,1,
273137,FL,VOLUSIA COUNTY,2000000,1326,Type-9,9/2/2019,29.23035,-81.01093,Commercial,Reinforced Concrete,1,
644484,FL,VOLUSIA COUNTY,1000000,6940,Type-10,9/4/2010,29.2102,-81.0025,Residential,Masonry,4,
930476,FL,VOLUSIA COUNTY,2000000,4543,Type-9,11/22/2018,29.2102,-81.0025,Residential,Wood,3,
608901,FL,VOLUSIA COUNTY,1000000,2354,Type-10,4/21/2016,29.163824,-80.975708,Commercial,Reinforced Concrete,1,
212362,FL,VOLUSIA COUNTY,2000000,9356,Type-9,10/7/2020,29.15402,-80.970467,Residential,Wood,1,
500572,FL,VOLUSIA COUNTY,1000000,5647,Type-10,9/5/2018,29.161444,-80.974739,Residential,Wood,1,
765810,FL,VOLUSIA COUNTY,2000000,3412,Type-9,2/6/2014,29.163824,-80.975708,Residential,Wood,1,
388813,FL,VOLUSIA COUNTY,1000000,4423,Type-10,9/21/2010,29.161444,-80.974739,Residential,Wood,1,
208750,FL,VOLUSIA COUNTY,2000000,5803,Type-9,10/20/2011,29.161444,-80.974739,Residential,Wood,1,
